1, 0.0349225118603, 0.0073878456924
2, 0.082580124979, 0.0034044075413
3, 0.136459018478, 0.0014940968606
4, 0.1918149799, 0.000790946587731
5, 0.249267562522, 0.00090003437191
6, 0.301242621425, 0.0009595452592
7, 0.351176514524, 0.000984871137004
8, 0.397737946578, 0.00098438740899
9, 0.441423121855, 0.00094173858166
10, 0.481720458105, 0.000883891183818
11, 0.515308715304, 0.000820554240212
12, 0.546415801165, 0.000731031886966
13, 0.572758041753, 0.000653042281458
14, 0.595351346135, 0.000560123169278
15, 0.614256320747, 0.000485174339222
16, 0.630769285329, 0.000393421258742
17, 0.643685939528, 0.00032588585673
18, 0.65441236102, 0.000263466985891
19, 0.663244544492, 0.000206171700347
20, 0.670623910724, 0.000160879021244
21, 0.675942646049, 0.000122772736882
22, 0.680339127958, 8.83775011828e-05
23, 0.683443781653, 6.74642882698e-05
24, 0.685949150954, 4.86094872477e-05
25, 0.687906494867, 3.46418481779e-05
26, 0.689316351861, 2.44792584073e-05
27, 0.690346073227, 1.65554632988e-05
28, 0.691157323714, 1.11026644765e-05
29, 0.691715792493, 7.32335391029e-06
30, 0.692129072059, 4.62614993687e-06
31, 0.692431982947, 6.59350781077e-06
32, 0.692647020515, 1.22271772874e-05
33, 0.69279981269, 2.44929191806e-05
34, 0.692907592865, undef
